branch_id,from_bus_id,to_bus_id,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax,branch_device_type,interconnect
4813,3898,3899,0.00023,0.001158,0.0,0.0,0,0,0.0,0.0,1,0,0,12.98,5.45,-12.98,-5.45,0,0,0,0,Line,Eastern
4814,3898,3915,0.004231,0.01801,0.00308,144.2,0,0,0.0,0.0,1,0,0,6.75,9.52,-6.75,-9.83,0,0,0,0,Line,Eastern
4815,3900,3901,0.000257,0.001056,0.0,0.0,0,0,0.0,0.0,1,0,0,22.84,6.4,-22.84,-6.39,0,0,0,0,Line,Eastern
4816,3900,3917,0.001805,0.007351,0.00316,157.12,0,0,0.0,0.0,1,0,0,17.59,-6.31,-17.59,5.99,0,0,0,0,Line,Eastern
4817,3900,4490,0.002237,0.012114,0.00914,185.63,0,0,0.0,0.0,1,0,0,-40.43,-0.09,40.47,-0.7,0,0,0,0,Line,Eastern
4818,3902,3903,0.000219,0.001176,0.0,0.0,0,0,0.0,0.0,1,0,0,9.44,7.55,-9.44,-7.55,0,0,0,0,Line,Eastern
4819,3909,3902,0.00197,0.009506,0.00277,148.43,0,0,0.0,0.0,1,0,0,10.53,4.49,-10.53,-4.78,0,0,0,0,Line,Eastern
4820,4205,3902,0.001067,0.005144,0.00159,97.89,0,0,0.0,0.0,1,0,0,-1.09,2.6,1.09,-2.77,0,0,0,0,Line,Eastern
4821,3904,3905,0.000289,0.001089,0.0,0.0,0,0,0.0,0.0,1,0,0,9.44,2.9,-9.44,-2.9,0,0,0,0,Line,Eastern
4822,4006,3904,0.002437,0.012315,0.00563,154.74,0,0,0.0,0.0,1,0,0,-15.58,-16.95,15.59,16.41,0,0,0,0,Line,Eastern
4824,3908,3912,0.000282,0.001047,0.0,0.0,0,0,0.0,0.0,1,0,0,-43.14,-8.88,43.15,8.9,0,0,0,0,Line,Eastern
4827,3913,3914,0.000236,0.001182,0.0,0.0,0,0,0.0,0.0,1,0,0,20.29,2.69,-20.29,-2.69,0,0,0,0,Line,Eastern
4828,3913,3919,0.001121,0.00636,0.00573,143.13,0,0,0.0,0.0,1,0,0,11.11,6.24,-11.11,-6.84,0,0,0,0,Line,Eastern
4829,4389,3913,0.001338,0.00822,0.00255,172.74,0,0,0.0,0.0,1,0,0,31.42,8.75,-31.41,-8.94,0,0,0,0,Line,Eastern
4830,3916,3917,0.000255,0.001113,0.0,0.0,0,0,0.0,0.0,1,0,0,-11.85,-1.49,11.85,1.49,0,0,0,0,Line,Eastern
4831,3917,4006,0.002078,0.009843,0.01457,166.22,0,0,0.0,0.0,1,0,0,-23.71,-15.99,23.72,14.5,0,0,0,0,Line,Eastern
4832,4389,3917,0.00199,0.008063,0.00291,170.96,0,0,0.0,0.0,1,0,0,-29.42,-8.75,29.44,8.51,0,0,0,0,Line,Eastern
4833,3919,3920,0.000282,0.001036,0.0,0.0,0,0,0.0,0.0,1,0,0,11.85,2.21,-11.85,-2.21,0,0,0,0,Line,Eastern
4834,3921,3922,0.000261,0.001073,0.0,0.0,0,0,0.0,0.0,1,0,0,250.14,98.41,-249.97,-97.7,0,0,0,0,Line,Eastern
4835,4004,3922,0.000513,0.005125,0.02159,574.42,0,0,0.0,0.0,1,0,0,97.79,-18.37,-97.75,16.49,0,0,0,0,Line,Eastern
4836,3922,4423,0.000704,0.006678,0.01736,600.87,0,0,0.0,0.0,1,0,0,118.47,12.13,-118.38,-13.14,0,0,0,0,Line,Eastern
4837,3922,4933,0.001036,0.009097,0.08977,617.57,0,0,0.0,0.0,1,0,0,139.9,58.76,-139.67,-66.47,0,0,0,0,Line,Eastern
4838,3923,3924,0.000232,0.001184,0.0,0.0,0,0,0.0,0.0,1,0,0,5.39,0.0,-5.39,0.0,0,0,0,0,Line,Eastern
4839,3925,3926,0.000287,0.001,0.0,0.0,0,0,0.0,0.0,1,0,0,5.69,0.0,-5.69,0.0,0,0,0,0,Line,Eastern
4841,3927,3931,0.00026,0.001006,0.0,0.0,0,0,0.0,0.0,1,0,0,0.81,-0.53,-0.81,0.53,0,0,0,0,Line,Eastern
4844,3932,3933,0.000291,0.001048,0.0,0.0,0,0,0.0,0.0,1,0,0,0.52,0.09,-0.52,-0.09,0,0,0,0,Line,Eastern
4845,4372,3932,0.000549,0.00248,0.00124,191.97,0,0,0.0,0.0,1,0,0,-41.32,7.78,41.32,-7.87,0,0,0,0,Line,Eastern
4846,4434,3932,0.001595,0.008726,0.00316,191.99,0,0,0.0,0.0,1,0,0,41.88,-7.98,-41.85,7.78,0,0,0,0,Line,Eastern
4847,3935,3934,0.001188,0.052632,0.0,223.56,0,0,1.025,0.0,1,0,0,-62.76,-41.07,62.83,43.95,0,0,0,0,Transformer,Eastern
4848,3934,3936,0.000209,0.001,0.0,0.0,0,0,0.0,0.0,1,0,0,-62.83,-43.95,62.84,44.01,0,0,0,0,Line,Eastern
4849,3934,3937,0.00021,0.001121,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
4850,3936,4052,0.001054,0.007597,0.02808,507.58,0,0,0.0,0.0,1,0,0,-26.87,-19.65,26.88,16.7,0,0,0,0,Line,Eastern
4851,3938,3939,0.000249,0.00115,0.0,0.0,0,0,0.0,0.0,1,0,0,-0.04,-0.37,0.04,0.37,0,0,0,0,Line,Eastern
4852,3940,3941,0.000205,0.001055,0.0,0.0,0,0,0.0,0.0,1,0,0,5.09,-0.73,-5.09,0.73,0,0,0,0,Line,Eastern
4855,3942,3945,0.000295,0.001079,0.0,0.0,0,0,0.0,0.0,1,0,0,13.14,1.65,-13.14,-1.64,0,0,0,0,Line,Eastern
4856,3942,3946,0.000269,0.00117,0.0,0.0,0,0,0.0,0.0,1,0,0,-6.45,-2.44,6.45,2.44,0,0,0,0,Line,Eastern
4857,4322,3946,0.000467,0.00185,0.00043,172.68,0,0,0.0,0.0,1,0,0,27.98,14.96,-27.97,-14.99,0,0,0,0,Line,Eastern
4859,3947,3949,0.000244,0.001014,0.0,0.0,0,0,0.0,0.0,1,0,0,6.69,3.39,-6.69,-3.39,0,0,0,0,Line,Eastern
4860,3950,3951,0.000262,0.001051,0.0,0.0,0,0,0.0,0.0,1,0,0,6.49,0.0,-6.49,0.0,0,0,0,0,Line,Eastern
4861,3952,3953,0.00028,0.00102,0.0,0.0,0,0,0.0,0.0,1,0,0,-0.35,-0.1,0.35,0.1,0,0,0,0,Line,Eastern
4862,3953,4434,0.002293,0.010895,0.00911,145.13,0,0,0.0,0.0,1,0,0,8.45,-4.68,-8.45,3.71,0,0,0,0,Line,Eastern
4864,3954,3956,0.00023,0.001019,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
4867,3957,3960,0.000224,0.001123,0.0,0.0,0,0,0.0,0.0,1,0,0,2.62,-0.14,-2.62,0.14,0,0,0,0,Line,Eastern
4868,3957,3961,0.000247,0.00116,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
4869,4164,3960,0.002389,0.006832,0.00165,186.78,0,0,0.0,0.0,1,0,0,37.74,-2.88,-37.71,2.79,0,0,0,0,Line,Eastern
4870,4386,3960,0.002657,0.012806,0.00379,173.68,0,0,0.0,0.0,1,0,0,21.0,-4.33,-20.99,3.97,0,0,0,0,Line,Eastern
4871,3960,4430,0.003982,0.020212,0.00616,125.7,0,0,0.0,0.0,1,0,0,-2.4,-0.07,2.4,-0.6,0,0,0,0,Line,Eastern
4872,3962,3963,0.000209,0.00114,0.0,0.0,0,0,0.0,0.0,1,0,0,14.96,-3.75,-14.96,3.75,0,0,0,0,Line,Eastern
4875,3964,3967,0.000249,0.001121,0.0,0.0,0,0,0.0,0.0,1,0,0,7.57,1.74,-7.57,-1.74,0,0,0,0,Line,Eastern
4876,3964,3968,0.000241,0.00115,0.0,0.0,0,0,0.0,0.0,1,0,0,-2.27,0.88,2.27,-0.88,0,0,0,0,Line,Eastern
4879,3969,3972,0.00027,0.001159,0.0,0.0,0,0,0.0,0.0,1,0,0,5.39,2.42,-5.39,-2.42,0,0,0,0,Line,Eastern
4880,3969,3973,0.000276,0.001024,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
4881,3974,3975,0.000251,0.001196,0.0,0.0,0,0,0.0,0.0,1,0,0,11.04,-3.21,-11.04,3.21,0,0,0,0,Line,Eastern
4882,3977,3976,0.001418,0.05451,0.0,182.0,0,0,1.00625,0.0,1,0,0,-39.99,-4.99,40.01,5.81,0,0,0,0,Transformer,Eastern
4883,3976,3978,0.000237,0.001101,0.0,0.0,0,0,0.0,0.0,1,0,0,-22.64,1.6,22.64,-1.59,0,0,0,0,Line,Eastern
4884,3976,3979,0.000209,0.001064,0.0,0.0,0,0,0.0,0.0,1,0,0,3.2,0.5,-3.2,-0.5,0,0,0,0,Line,Eastern
4885,4173,3977,0.001595,0.008232,0.00197,142.47,0,0,0.0,0.0,1,0,0,-5.04,-5.26,5.04,5.05,0,0,0,0,Line,Eastern
4886,4298,3978,0.001587,0.012659,0.02524,541.19,0,0,0.0,0.0,1,0,0,72.13,47.44,-72.02,-49.32,0,0,0,0,Line,Eastern
4887,3981,3980,0.001379,0.066939,0.0,228.83,0,0,1.0125,0.0,1,0,0,-67.33,-15.09,67.39,18.12,0,0,0,0,Transformer,Eastern
4889,3980,3983,0.000286,0.001197,0.0,0.0,0,0,0.0,0.0,1,0,0,15.71,7.09,-15.71,-7.09,0,0,0,0,Line,Eastern
4890,3980,3984,0.000287,0.001068,0.0,0.0,0,0,0.0,0.0,1,0,0,30.28,-106.01,-30.24,106.13,0,0,0,0,Line,Eastern
4891,3984,4004,0.001218,0.011114,0.06275,601.57,0,0,0.0,0.0,1,0,0,-126.18,-21.76,126.36,16.65,0,0,0,0,Line,Eastern
4892,4423,3984,0.000637,0.005588,0.00836,430.7,0,0,0.0,0.0,1,0,0,21.04,39.93,-21.03,-40.72,0,0,0,0,Line,Eastern
4893,3984,5602,0.000869,0.007166,0.15168,632.82,0,0,0.0,0.0,1,0,0,177.45,-43.65,-177.19,29.45,0,0,0,0,Line,Eastern
4895,3985,3987,0.0002,0.001183,0.0,0.0,0,0,0.0,0.0,1,0,0,6.68,1.51,-6.68,-1.51,0,0,0,0,Line,Eastern
4896,3985,3988,0.00023,0.001028,0.0,0.0,0,0,0.0,0.0,1,0,0,-3.18,-1.54,3.18,1.54,0,0,0,0,Line,Eastern
4897,3988,4366,0.00104,0.003653,0.00084,149.28,0,0,0.0,0.0,1,0,0,-13.05,-5.11,13.05,5.03,0,0,0,0,Line,Eastern
4901,3989,3993,0.000234,0.001105,0.0,0.0,0,0,0.0,0.0,1,0,0,-7.25,-0.68,7.25,0.68,0,0,0,0,Line,Eastern
4902,3989,3994,0.000205,0.001093,0.0,0.0,0,0,0.0,0.0,1,0,0,10.45,1.88,-10.45,-1.88,0,0,0,0,Line,Eastern
4903,3995,3996,0.000226,0.001192,0.0,0.0,0,0,0.0,0.0,1,0,0,7.19,3.66,-7.19,-3.66,0,0,0,0,Line,Eastern
4904,3997,3998,0.000296,0.001159,0.0,0.0,0,0,0.0,0.0,1,0,0,2.2,0.0,-2.2,0.0,0,0,0,0,Line,Eastern
4906,3999,4003,0.000211,0.00108,0.0,0.0,0,0,0.0,0.0,1,0,0,14.69,2.41,-14.69,-2.41,0,0,0,0,Line,Eastern
4907,3999,4004,0.000257,0.001087,0.0,0.0,0,0,0.0,0.0,1,0,0,454.39,-9.33,-453.9,11.39,0,0,0,0,Line,Eastern
4910,4111,4004,0.000926,0.009669,0.03561,602.09,0,0,0.0,0.0,1,0,0,-121.75,9.74,121.88,-12.28,0,0,0,0,Line,Eastern
4911,4005,4006,0.000294,0.001188,0.0,0.0,0,0,0.0,0.0,1,0,0,13.98,-1.71,-13.98,1.71,0,0,0,0,Line,Eastern
4912,4007,4008,0.000242,0.001008,0.0,0.0,0,0,0.0,0.0,1,0,0,-1.99,-1.21,1.99,1.21,0,0,0,0,Line,Eastern
4914,4009,4013,0.000205,0.001008,0.0,0.0,0,0,0.0,0.0,1,0,0,9.29,-0.01,-9.29,0.01,0,0,0,0,Line,Eastern
4915,4009,4014,0.000281,0.001022,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
4918,4013,4116,0.002113,0.011463,0.00291,152.88,0,0,0.0,0.0,1,0,0,-11.81,0.76,11.82,-1.06,0,0,0,0,Line,Eastern
4919,4015,4016,0.000211,0.001173,0.0,0.0,0,0,0.0,0.0,1,0,0,-23.33,-10.69,23.34,10.7,0,0,0,0,Line,Eastern
4920,4016,4302,0.00166,0.013948,0.03587,581.02,0,0,0.0,0.0,1,0,0,-88.46,-18.15,88.58,15.31,0,0,0,0,Line,Eastern
4921,4018,4017,0.001114,0.05194,0.0,228.2,0,0,1.025,0.0,1,0,0,-67.41,-26.33,67.46,28.94,0,0,0,0,Transformer,Eastern
4922,4017,4025,0.00024,0.001186,0.0,0.0,0,0,0.0,0.0,1,0,0,7.11,1.26,-7.11,-1.26,0,0,0,0,Line,Eastern
4923,4017,4026,0.000293,0.00102,0.0,0.0,0,0,0.0,0.0,1,0,0,-74.57,-30.2,74.59,30.26,0,0,0,0,Line,Eastern
4930,4026,4262,0.001884,0.015349,0.03542,686.76,0,0,0.0,0.0,1,0,0,-211.65,-21.45,212.44,24.09,0,0,0,0,Line,Eastern
4931,4027,4028,0.00022,0.001011,0.0,0.0,0,0,0.0,0.0,1,0,0,3.3,0.0,-3.3,0.0,0,0,0,0,Line,Eastern
4932,4028,4032,0.001002,0.00407,0.00086,175.9,0,0,0.0,0.0,1,0,0,-22.48,0.88,22.49,-0.96,0,0,0,0,Line,Eastern
4933,4030,4029,0.00017,0.013605,0.0,754.17,0,0,1.0,0.0,1,0,0,-192.48,19.86,192.54,-15.15,0,0,0,0,Transformer,Eastern
4934,4029,4033,0.000236,0.001154,0.0,0.0,0,0,0.0,0.0,1,0,0,-192.54,15.15,192.62,-14.75,0,0,0,0,Line,Eastern
4935,4031,4030,0.001307,0.061697,0.0,166.91,0,0,1.0,0.0,1,0,0,-29.78,5.66,29.8,-5.14,0,0,0,0,Transformer,Eastern
4936,4030,4034,0.000212,0.001056,0.0,0.0,0,0,0.0,0.0,1,0,0,337.98,-26.82,-337.75,27.94,0,0,0,0,Line,Eastern
4937,4032,4031,0.005084,0.131298,0.0,128.63,0,0,1.0,0.0,1,0,0,-22.49,0.96,22.51,-0.35,0,0,0,0,Transformer,Eastern
4939,4034,4467,0.001847,0.017603,0.04846,646.78,0,0,0.0,0.0,1,0,0,184.03,-22.13,-183.45,22.47,0,0,0,0,Line,Eastern
4940,4035,4036,0.000259,0.001034,0.0,0.0,0,0,0.0,0.0,1,0,0,4.76,2.11,-4.76,-2.11,0,0,0,0,Line,Eastern
4942,4037,4039,0.000292,0.001171,0.0,0.0,0,0,0.0,0.0,1,0,0,-3.21,-1.82,3.21,1.82,0,0,0,0,Line,Eastern
4943,4041,4040,0.000341,0.018973,0.0,784.06,0,0,1.01875,0.0,1,0,0,-180.58,-101.89,180.72,109.66,0,0,0,0,Transformer,Eastern
4946,4040,4046,0.000271,0.001123,0.0,0.0,0,0,0.0,0.0,1,0,0,396.28,-179.89,-395.81,181.84,0,0,0,0,Line,Eastern
4947,4042,4041,0.001795,0.065578,0.0,232.58,0,0,1.0375,0.0,1,0,0,-67.4,-56.63,67.54,61.67,0,0,0,0,Transformer,Eastern
4948,4041,4045,0.000284,0.001184,0.0,0.0,0,0,0.0,0.0,1,0,0,113.04,40.22,-113.0,-40.06,0,0,0,0,Line,Eastern
4949,4045,4397,0.000311,0.002735,0.00844,523.35,0,0,0.0,0.0,1,0,0,48.25,64.03,-48.23,-64.78,0,0,0,0,Line,Eastern
4950,4471,4045,0.000522,0.004521,0.03286,527.93,0,0,0.0,0.0,1,0,0,50.29,19.39,-50.27,-22.85,0,0,0,0,Line,Eastern
4951,4275,4046,0.00011,0.00146,0.12833,2099.57,0,0,0.0,0.0,1,0,0,-12.58,70.02,12.58,-83.96,0,0,0,0,Line,Eastern
4952,4046,4285,0.000174,0.002797,0.3056,2778.79,0,0,0.0,0.0,1,0,0,314.17,-50.77,-314.01,19.95,0,0,0,0,Line,Eastern
4953,4405,4046,6.4e-05,0.001138,0.09612,2262.43,0,0,0.0,0.0,1,0,0,-69.06,36.68,69.06,-47.11,0,0,0,0,Line,Eastern
4954,4048,4047,0.001,0.052058,0.0,249.91,0,0,1.0125,0.0,1,0,0,-86.73,-18.83,86.8,22.72,0,0,0,0,Transformer,Eastern
4956,4047,4052,0.000256,0.001075,0.0,0.0,0,0,0.0,0.0,1,0,0,-1.95,-16.39,1.95,16.39,0,0,0,0,Line,Eastern
4957,4047,4053,0.000272,0.001054,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
4960,4054,4055,0.000224,0.001154,0.0,0.0,0,0,0.0,0.0,1,0,0,18.28,-2.23,-18.28,2.24,0,0,0,0,Line,Eastern
4961,4056,4057,0.000238,0.001103,0.0,0.0,0,0,0.0,0.0,1,0,0,3.4,0.0,-3.4,0.0,0,0,0,0,Line,Eastern
4962,4059,4058,0.000192,0.012735,0.0,635.43,0,0,1.0,0.0,1,0,0,-74.05,-47.35,74.06,48.26,0,0,0,0,Transformer,Eastern
4966,4058,4064,0.000219,0.001051,0.0,0.0,0,0,0.0,0.0,1,0,0,9.43,1.72,-9.43,-1.72,0,0,0,0,Line,Eastern
4967,4058,4065,0.000262,0.00102,0.0,0.0,0,0,0.0,0.0,1,0,0,113.06,-50.85,-113.02,51.0,0,0,0,0,Line,Eastern
4968,4060,4059,0.000715,0.03451,0.0,271.69,0,0,1.0,0.0,1,0,0,-101.26,11.38,101.33,-8.08,0,0,0,0,Transformer,Eastern
4969,4059,4313,0.000143,0.001383,0.00425,630.83,0,0,0.0,0.0,1,0,0,-146.95,160.55,147.01,-160.4,0,0,0,0,Line,Eastern
4970,4492,4059,0.000719,0.006431,0.01323,550.69,0,0,0.0,0.0,1,0,0,-76.8,89.35,76.9,-89.96,0,0,0,0,Line,Eastern
4971,4311,4060,0.001702,0.007237,0.00104,203.44,0,0,0.0,0.0,1,0,0,-59.36,10.99,59.41,-10.86,0,0,0,0,Line,Eastern
4972,4060,4613,0.009229,0.037255,0.0091,186.45,0,0,0.0,0.0,1,0,0,41.85,-0.52,-41.7,0.14,0,0,0,0,Line,Eastern
4973,4065,4179,0.000143,0.002378,0.25921,2579.01,0,0,0.0,0.0,1,0,0,-212.11,11.26,212.17,-38.57,0,0,0,0,Line,Eastern
4974,4522,4065,0.000211,0.003557,0.42329,2704.61,0,0,0.0,0.0,1,0,0,-324.93,19.47,325.14,-62.25,0,0,0,0,Line,Eastern
4976,4066,4068,0.000256,0.001181,0.0,0.0,0,0,0.0,0.0,1,0,0,8.25,6.32,-8.25,-6.32,0,0,0,0,Line,Eastern
4977,4068,4239,0.000686,0.003031,0.00064,172.52,0,0,0.0,0.0,1,0,0,-23.48,-8.51,23.48,8.45,0,0,0,0,Line,Eastern
4979,4069,4073,0.000281,0.001006,0.0,0.0,0,0,0.0,0.0,1,0,0,5.05,0.38,-5.05,-0.38,0,0,0,0,Line,Eastern
4985,4074,4080,0.00027,0.001108,0.0,0.0,0,0,0.0,0.0,1,0,0,12.66,2.96,-12.66,-2.96,0,0,0,0,Line,Eastern
4986,4074,4081,0.000211,0.001077,0.0,0.0,0,0,0.0,0.0,1,0,0,-12.66,-2.96,12.66,2.96,0,0,0,0,Line,Eastern
4989,4083,4082,0.001601,0.067019,0.0,236.45,0,0,1.0375,0.0,1,0,0,-70.69,-44.29,70.8,48.94,0,0,0,0,Transformer,Eastern
4990,4082,4084,0.000276,0.001081,0.0,0.0,0,0,0.0,0.0,1,0,0,32.44,8.5,-32.44,-8.49,0,0,0,0,Line,Eastern
4991,4082,4085,0.000251,0.001024,0.0,0.0,0,0,0.0,0.0,1,0,0,-96.45,-54.26,96.47,54.38,0,0,0,0,Line,Eastern
4993,4086,4090,0.000282,0.001195,0.0,0.0,0,0,0.0,0.0,1,0,0,-16.98,2.12,16.98,-2.12,0,0,0,0,Line,Eastern
4994,4086,4091,0.000255,0.001044,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
4997,4090,4176,0.00054,0.005258,0.01573,611.77,0,0,0.0,0.0,1,0,0,-119.19,-9.66,119.26,8.63,0,0,0,0,Line,Eastern
4999,4092,4094,0.000234,0.001085,0.0,0.0,0,0,0.0,0.0,1,0,0,-1.14,-0.36,1.14,0.36,0,0,0,0,Line,Eastern
5000,4092,4095,0.000285,0.001026,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
5002,4096,4098,0.000281,0.001138,0.0,0.0,0,0,0.0,0.0,1,0,0,10.61,5.33,-10.61,-5.33,0,0,0,0,Line,Eastern
5003,4100,4099,0.002401,0.088262,0.0,190.29,0,0,1.01875,0.0,1,0,0,-47.09,-21.45,47.15,23.71,0,0,0,0,Transformer,Eastern
5008,4099,4111,0.000293,0.001129,0.0,0.0,0,0,0.0,0.0,1,0,0,-43.2,-24.02,43.21,24.05,0,0,0,0,Line,Eastern
5009,4099,4112,0.000216,0.00102,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
5016,4100,4379,0.001041,0.004985,0.0013,170.3,0,0,0.0,0.0,1,0,0,20.01,14.74,-20.01,-14.85,0,0,0,0,Line,Eastern
5017,4111,4423,0.00044,0.004068,0.02387,476.74,0,0,0.0,0.0,1,0,0,28.52,25.72,-28.52,-28.25,0,0,0,0,Line,Eastern
5018,4113,4114,0.000241,0.001064,0.0,0.0,0,0,0.0,0.0,1,0,0,3.6,0.77,-3.6,-0.77,0,0,0,0,Line,Eastern
5019,4114,4201,0.001359,0.00813,0.015,144.31,0,0,0.0,0.0,1,0,0,7.64,-2.35,-7.63,0.74,0,0,0,0,Line,Eastern
5020,4116,4115,0.001664,0.074679,0.0,181.55,0,0,1.0,0.0,1,0,0,-40.44,3.04,40.46,-1.9,0,0,0,0,Transformer,Eastern
5023,4115,4120,0.000248,0.001046,0.0,0.0,0,0,0.0,0.0,1,0,0,30.32,17.14,-30.32,-17.13,0,0,0,0,Line,Eastern
5024,4115,4121,0.000275,0.001107,0.0,0.0,0,0,0.0,0.0,1,0,0,-67.98,-15.28,68.0,15.33,0,0,0,0,Line,Eastern
5026,4131,4121,0.000637,0.007236,0.02486,469.32,0,0,0.0,0.0,1,0,0,22.76,0.59,-22.76,-3.24,0,0,0,0,Line,Eastern
5027,4122,4123,0.000241,0.00111,0.0,0.0,0,0,0.0,0.0,1,0,0,4.59,0.0,-4.59,0.0,0,0,0,0,Line,Eastern
5028,4124,4125,0.000232,0.00112,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
5029,4127,4126,0.001586,0.063073,0.0,199.79,0,0,1.0125,0.0,1,0,0,-54.05,-15.9,54.1,17.8,0,0,0,0,Transformer,Eastern
5031,4126,4131,0.000278,0.001019,0.0,0.0,0,0,0.0,0.0,1,0,0,22.76,0.6,-22.76,-0.59,0,0,0,0,Line,Eastern
5032,4126,4132,0.000219,0.001062,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
5036,4133,4135,0.000215,0.001175,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
5037,4136,4137,0.000234,0.00103,0.0,0.0,0,0,0.0,0.0,1,0,0,5.59,0.0,-5.59,0.0,0,0,0,0,Line,Eastern
5038,4138,4139,0.000248,0.001167,0.0,0.0,0,0,0.0,0.0,1,0,0,5.79,0.0,-5.79,0.0,0,0,0,0,Line,Eastern
5039,4140,4141,0.000225,0.001002,0.0,0.0,0,0,0.0,0.0,1,0,0,28.47,-1.05,-28.46,1.06,0,0,0,0,Line,Eastern
5040,4141,4434,0.006296,0.0247,0.00627,143.55,0,0,0.0,0.0,1,0,0,-2.19,-1.52,2.19,0.84,0,0,0,0,Line,Eastern
5041,4142,4143,0.000252,0.001054,0.0,0.0,0,0,0.0,0.0,1,0,0,4.99,0.0,-4.99,0.0,0,0,0,0,Line,Eastern
5042,4144,4145,0.000243,0.001181,0.0,0.0,0,0,0.0,0.0,1,0,0,19.98,9.32,-19.98,-9.31,0,0,0,0,Line,Eastern
5043,4145,4189,0.000867,0.003753,0.00125,160.51,0,0,0.0,0.0,1,0,0,-19.31,4.93,19.31,-5.06,0,0,0,0,Line,Eastern
5047,4146,4150,0.000243,0.001045,0.0,0.0,0,0,0.0,0.0,1,0,0,10.58,-0.11,-10.58,0.11,0,0,0,0,Line,Eastern
5048,4146,4151,0.000241,0.001168,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
5049,4153,4152,0.001625,0.067043,0.0,192.15,0,0,1.0125,0.0,1,0,0,-52.54,-6.64,52.58,8.4,0,0,0,0,Transformer,Eastern
5051,4152,4159,0.000261,0.001127,0.0,0.0,0,0,0.0,0.0,1,0,0,-35.91,-2.17,35.91,2.19,0,0,0,0,Line,Eastern
5052,4152,4160,0.000255,0.001071,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
5057,4161,4162,0.00026,0.001168,0.0,0.0,0,0,0.0,0.0,1,0,0,4.0,0.0,-4.0,0.0,0,0,0,0,Line,Eastern
5059,4163,4167,0.000242,0.001114,0.0,0.0,0,0,0.0,0.0,1,0,0,-43.87,1.33,43.87,-1.31,0,0,0,0,Line,Eastern
5060,4163,4168,0.000231,0.001155,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
5066,4169,4173,0.000265,0.001101,0.0,0.0,0,0,0.0,0.0,1,0,0,4.55,-0.25,-4.55,0.25,0,0,0,0,Line,Eastern
5067,4169,4174,0.00025,0.001111,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
5068,4176,4175,0.00024,0.01596,0.0,728.69,0,0,1.01875,0.0,1,0,0,-142.82,-123.0,142.9,128.38,0,0,0,0,Transformer,Eastern
5070,4175,4179,0.000271,0.001166,0.0,0.0,0,0,0.0,0.0,1,0,0,56.77,171.96,-56.69,-171.61,0,0,0,0,Line,Eastern
5071,4175,4180,0.00029,0.001144,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
5072,4177,4176,0.001493,0.074685,0.0,195.78,0,0,1.025,0.0,1,0,0,-53.31,-35.45,53.37,38.4,0,0,0,0,Transformer,Eastern
5073,4179,4692,0.000183,0.003624,0.2883,2599.69,0,0,0.0,0.0,1,0,0,-226.14,163.58,226.28,-192.12,0,0,0,0,Line,Eastern
5074,4182,4181,0.000759,0.035915,0.0,343.7,0,0,1.0125,0.0,1,0,0,-169.83,-18.96,170.04,28.86,0,0,0,0,Transformer,Eastern
5078,4181,4186,0.000222,0.001044,0.0,0.0,0,0,0.0,0.0,1,0,0,699.83,-130.66,-698.78,135.56,0,0,0,0,Line,Eastern
5079,4181,4187,0.00022,0.00102,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
