index,bus_id,type,Pd,Qd,Gs,Bs,zone_id,Vm,Va,baseKV,loss_zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,interconnect,sub_id,Lat,Lon
4583,4584,1,28.27,9.33,0,0.0,5,1.03793,-73.391,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2119,41.8379,71.4088
4584,4585,1,0.0,0.0,0,0.0,5,1.03809,-73.3744,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2119,41.8379,71.4088
4585,4586,1,0.0,0.0,0,0.0,5,1.039,-73.5205,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2120,41.8338,71.2759
4586,4587,1,9.58,1.87,0,0.0,5,1.03896,-73.5259,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2120,41.8338,71.2759
4587,4588,1,0.0,0.0,0,91.75,5,1.04126,-70.9122,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2121,41.7733,71.4267
4588,4589,1,36.43,8.6,0,0.0,5,1.03495,-73.4324,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2121,41.7733,71.4267
4589,4590,1,0.0,0.0,0,0.0,5,1.04048,-70.8587,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2121,41.7733,71.4267
4590,4591,1,25.21,4.72,0,0.0,5,1.03675,-73.3834,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2122,41.7649,71.3572
4591,4592,1,0.0,0.0,0,0.0,5,1.03686,-73.3699,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2122,41.7649,71.3572
4592,4593,1,12.21,0.92,0,0.0,5,1.03748,-73.4178,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2123,41.7087,71.5505
4593,4594,1,0.0,0.0,0,0.0,5,1.03985,-73.4937,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2124,41.8303,71.4405
4594,4595,1,39.15,8.22,0,0.0,5,1.03968,-73.5151,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2124,41.8303,71.4405
4595,4596,1,0.0,0.0,0,17.63,5,1.03931,-70.7057,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2125,41.8283,71.3753
4596,4597,1,0.0,0.0,0,0.0,5,1.03848,-73.2178,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2125,41.8283,71.3753
4599,4600,1,38.3,9.41,0,0.0,5,1.03911,-70.726,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2125,41.8283,71.3753
4600,4601,1,0.0,0.0,0,0.0,5,1.03739,-73.6749,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2126,41.8792,71.4633
4601,4602,1,34.73,9.29,0,0.0,5,1.03722,-73.6926,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2126,41.8792,71.4633
4602,4603,1,18.36,4.6,0,0.0,5,1.04009,-73.4547,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2127,41.8451,71.4457
4603,4604,1,0.0,0.0,0,0.0,5,1.04018,-73.4441,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2127,41.8451,71.4457
4604,4605,1,18.54,7.74,0,0.0,5,1.03822,-73.4472,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2128,41.8931,71.3944
4605,4606,1,0.0,0.0,0,0.0,5,1.03835,-73.4368,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2128,41.8931,71.3944
4606,4607,1,24.53,4.96,0,0.0,5,1.03656,-73.6292,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2129,41.743,71.5043
4607,4608,1,22.01,8.07,0,0.0,5,1.03394,-73.5673,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2130,41.7645,71.4404
4608,4609,1,23.91,5.75,0,0.0,5,1.03928,-73.2995,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2131,41.8177,71.4035
4609,4610,1,0.0,0.0,0,0.0,5,1.03967,-70.6972,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2132,41.8424,71.4593
4610,4611,1,0.0,0.0,0,0.0,5,1.04327,-73.3013,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2132,41.8424,71.4593
4611,4612,1,32.89,6.73,0,0.0,5,1.03951,-70.7155,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2132,41.8424,71.4593
4612,4613,1,12.62,3.15,0,0.0,5,1.03796,-72.6807,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2133,41.7246,71.3302
4613,4614,1,12.84,4.7,0,0.0,5,1.03747,-73.4366,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2134,41.8161,71.3237
4614,4615,1,0.0,0.0,0,0.0,5,1.04159,-73.6388,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2135,41.9789,71.6059
4615,4616,1,13.67,5.14,0,0.0,5,1.0415,-73.6466,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2135,41.9789,71.6059
4616,4617,1,6.97,1.82,0,0.0,5,1.04226,-73.5069,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2136,41.9175,71.5181
4617,4618,1,0.0,0.0,0,0.0,5,1.04229,-73.5031,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2136,41.9175,71.5181
4618,4619,1,0.0,0.0,0,0.0,5,1.04163,-73.4955,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2137,42.0041,71.5872
4619,4620,1,15.94,1.62,0,0.0,5,1.04157,-73.5043,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2137,42.0041,71.5872
4620,4621,1,0.0,0.0,0,0.0,5,1.04152,-71.1781,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2138,42.0024,71.504
4621,4622,1,15.87,3.81,0,0.0,5,1.04288,-72.98,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2138,42.0024,71.504
4622,4623,1,0.0,0.0,0,0.0,5,1.0417,-71.1517,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2138,42.0024,71.504
4623,4624,1,15.65,6.7,0,0.0,5,1.04477,-72.896,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2139,42.0784,71.5105
4624,4625,1,15.65,3.82,0,0.0,5,1.04064,-73.2156,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2140,42.0,71.4418
4625,4626,1,0.0,0.0,0,0.0,5,1.0392,-73.8187,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2141,41.5089,71.7613
4626,4627,1,9.52,4.47,0,0.0,5,1.03913,-73.8236,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2141,41.5089,71.7613
4627,4628,1,0.0,0.0,0,0.0,5,1.04586,-73.4254,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2142,41.3567,71.6391
4628,4629,1,7.94,4.24,0,0.0,5,1.0458,-73.4296,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2142,41.3567,71.6391
4629,4630,1,3.66,1.08,0,0.0,5,1.03611,-73.8384,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2143,41.4202,71.8269
4630,4631,1,9.89,1.94,0,0.0,5,1.04601,-73.4128,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2144,41.5053,71.5759
4631,4632,1,7.19,0.77,0,0.0,5,1.04191,-73.6413,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2145,41.3818,71.4897
4632,4633,1,17.53,1.8,0,0.0,5,1.0439,-73.4072,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2146,41.5069,71.3771
4633,4634,1,11.54,4.21,0,0.0,5,1.04082,-73.5362,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2147,41.5366,71.4534
4634,4635,1,5.71,1.52,0,0.0,5,1.04362,-73.4607,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2148,41.4907,71.444
4635,4636,1,0.0,0.0,0,0.0,5,1.04202,-73.7664,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2149,41.4087,71.5125
4636,4637,1,7.97,3.16,0,0.0,5,1.04197,-73.7702,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2149,41.4087,71.5125
4637,4638,1,0.0,0.0,0,0.0,5,1.04318,-73.5458,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2150,41.4415,71.4751
4638,4639,1,7.74,2.81,0,0.0,5,1.04313,-73.5501,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2150,41.4415,71.4751
4639,4640,1,14.93,1.81,0,0.0,5,1.04222,-73.6108,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2151,41.4162,71.4555
4640,4641,1,0.0,0.0,0,0.0,5,1.04227,-73.6031,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2151,41.4162,71.4555
4641,4642,1,0.0,0.0,0,129.57,5,1.0471,-70.5848,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,2152,41.4706,71.5419
4642,4643,1,0.0,0.0,0,0.0,5,1.04755,-71.672,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2152,41.4706,71.5419
4643,4644,1,0.0,0.0,0,0.0,5,1.04733,-73.2813,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2152,41.4706,71.5419
4644,4645,1,22.87,1.11,0,0.0,5,1.04703,-70.5972,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,2152,41.4706,71.5419
4645,4646,1,0.0,0.0,0,0.0,5,1.04648,-71.6935,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2152,41.4706,71.5419
4646,4647,1,4.3,1.34,0,0.0,5,1.04542,-73.4576,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2153,41.4573,71.6329
4647,4648,1,0.0,0.0,0,0.0,5,1.04544,-73.4554,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2153,41.4573,71.6329
4648,4649,1,5.74,0.85,0,0.0,5,1.04388,-73.5662,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2154,41.5313,71.635
4649,4650,1,0.0,0.0,0,0.0,5,1.0439,-73.563,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2154,41.5313,71.635
4650,4651,1,8.06,0.04,0,0.0,5,1.03666,-73.4801,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2155,41.3261,71.7837
4651,4652,1,0.0,0.0,0,-17.08,5,1.03911,-72.4514,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2156,41.3563,71.8047
4652,4653,1,0.0,0.0,0,0.0,5,1.03713,-73.3852,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2156,41.3563,71.8047
4653,4654,1,16.48,6.09,0,0.0,5,1.039,-72.4609,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2156,41.3563,71.8047
4654,4655,1,11.36,3.24,0,0.0,5,1.03702,-73.8934,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2157,41.4274,71.7456
4655,4656,1,0.76,0.41,0,0.0,5,1.04025,-73.5156,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2158,41.5905,71.4814
4659,4660,1,2.97,0.86,0,0.0,5,1.04025,-73.5163,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2158,41.5905,71.4814
4660,4661,1,0.0,0.0,0,21.4,5,1.04317,-71.8298,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2159,41.5768,71.4651
4661,4662,1,0.0,0.0,0,0.0,5,1.03983,-73.4945,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2159,41.5768,71.4651
4667,4668,1,17.14,4.96,0,0.0,5,1.04306,-71.8397,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2159,41.5768,71.4651
4668,4669,1,0.0,0.0,0,0.0,5,1.04316,-71.7996,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2159,41.5768,71.4651
4669,4670,2,0.0,0.0,0,0.0,5,1.03767,-73.4524,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2160,41.7844,71.329
4670,4671,1,0.0,0.0,0,0.0,5,1.03767,-73.4524,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2160,41.7844,71.329
4671,4672,1,0.0,0.0,0,0.0,5,1.03511,-73.4301,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2161,41.7727,71.4237
4674,4675,1,0.0,0.0,0,0.0,5,1.03511,-73.4301,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2161,41.7727,71.4237
4675,4676,1,0.0,0.0,0,0.0,5,1.03511,-73.4301,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2161,41.7727,71.4237
4676,4677,2,0.0,0.0,0,0.0,5,1.04417,-70.9914,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2162,42.0327,71.6552
4677,4678,1,0.0,0.0,0,0.0,5,1.04386,-71.1526,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2162,42.0327,71.6552
4678,4679,2,0.0,0.0,0,0.0,5,1.0466,-69.5269,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,2163,42.0459,71.6654
4679,4680,1,0.0,0.0,0,0.0,5,1.04629,-71.1667,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2163,42.0459,71.6654
4680,4681,1,0.0,0.0,0,0.0,5,1.04627,-73.1215,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2163,42.0459,71.6654
4681,4682,1,0.0,0.0,0,47.13,5,1.04628,-69.5697,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,2163,42.0459,71.6654
4682,4683,1,0.0,0.0,0,0.0,5,1.04531,-71.2004,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2163,42.0459,71.6654
4683,4684,2,0.0,0.0,0,0.0,5,1.03579,-73.4182,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2164,41.7907,71.3938
4684,4685,1,0.0,0.0,0,0.0,5,1.03577,-73.4207,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2164,41.7907,71.3938
4685,4686,2,0.0,0.0,0,0.0,5,1.04039,-70.8453,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2165,41.8569,71.4143
4686,4687,2,0.0,0.0,0,0.0,5,1.04,-73.2158,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2165,41.8569,71.4143
4689,4690,1,0.0,0.0,0,-8.84,5,1.04032,-70.8089,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2165,41.8569,71.4143
4690,4691,1,0.0,0.0,0,0.0,5,1.04039,-70.8453,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2165,41.8569,71.4143
4691,4692,1,0.0,0.0,0,-282.23,5,1.03915,-68.8579,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,2166,41.6365,71.19
4692,4693,1,0.0,0.0,0,0.0,5,1.03752,-70.0897,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2166,41.6365,71.19
4693,4694,1,0.0,0.0,0,0.0,5,1.03965,-72.3208,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2166,41.6365,71.19
4696,4697,1,0.0,0.0,0,0.0,5,1.03718,-70.1351,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2166,41.6365,71.19
4697,4698,1,0.0,0.0,0,0.0,5,1.03752,-70.0897,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2166,41.6365,71.19
4698,4699,1,0.0,0.0,0,0.0,5,1.04384,-72.925,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2167,41.9993,71.5164
4704,4705,1,0.0,0.0,0,0.0,5,1.04384,-72.9266,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2167,41.9993,71.5164
4705,4706,1,0.0,0.0,0,0.0,5,1.04384,-72.925,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2167,41.9993,71.5164
4706,4707,2,0.0,0.0,0,0.0,5,1.04019,-70.2493,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2168,41.8145,71.4072
4707,4708,1,0.0,0.0,0,0.0,5,1.03943,-73.2502,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2168,41.8145,71.4072
4708,4709,1,0.0,0.0,0,0.0,5,1.03962,-70.5003,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2168,41.8145,71.4072
4709,4710,1,0.0,0.0,0,0.0,5,1.04019,-70.2493,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2168,41.8145,71.4072
4710,4711,2,0.0,0.0,0,0.0,5,1.03812,-73.5406,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2169,41.7221,71.4701
4711,4712,1,0.0,0.0,0,0.0,5,1.03807,-73.5446,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2169,41.7221,71.4701
4712,4713,1,0.0,0.0,0,0.0,5,1.04298,-70.2083,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2170,41.8152,71.4954
4713,4714,1,0.0,0.0,0,0.0,5,1.04588,-73.077,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2170,41.8152,71.4954
4717,4718,1,0.0,0.0,0,0.0,5,1.04197,-70.3795,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2170,41.8152,71.4954
4718,4719,1,0.0,0.0,0,0.0,5,1.04298,-70.2083,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2170,41.8152,71.4954
4719,4720,1,9.34,2.73,0,0.0,6,1.03603,-81.3401,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2171,41.4103,73.399
4720,4721,1,16.16,6.8,0,0.0,6,1.03034,-81.3891,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2172,41.3438,73.4002
4721,4722,1,17.38,2.31,0,0.0,6,1.03118,-81.018,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2173,41.3612,73.3411
4722,4723,1,0.0,0.0,0,0.0,6,1.03328,-81.3882,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2174,41.2054,73.2674
4723,4724,1,15.23,5.39,0,0.0,6,1.0332,-81.3962,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2174,41.2054,73.2674
4724,4725,1,37.6,23.79,0,-7.56,6,1.03998,-78.3642,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2175,41.1902,73.2498
4725,4726,1,0.0,0.0,0,0.0,6,1.04044,-78.3458,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2175,41.1902,73.2498
4726,4727,1,35.01,6.03,0,0.0,6,1.03617,-80.3106,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2176,41.2195,73.2262
4727,4728,1,42.39,15.38,0,0.0,6,1.03393,-80.362,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2177,41.1552,73.1547
4728,4729,1,48.93,6.99,0,0.0,6,1.03522,-80.3257,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2178,41.1646,73.1839
4729,4730,1,18.59,2.08,0,0.0,6,1.03624,-80.0992,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2179,41.2288,73.1743
4730,4731,1,23.58,3.85,0,0.0,6,1.03281,-81.7432,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2180,41.2235,73.2953
4731,4732,1,0.0,0.0,0,0.0,6,1.03437,-79.9677,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2181,41.1697,73.1074
4732,4733,1,11.42,3.65,0,0.0,6,1.0343,-79.9738,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2181,41.1697,73.1074
4733,4734,1,34.61,7.55,0,0.0,6,1.04023,-79.7926,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2182,41.2118,73.1614
4734,4735,1,10.53,0.62,0,0.0,6,1.03648,-80.7581,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2183,41.5241,73.3617
4735,4736,1,9.44,1.41,0,0.0,6,1.03596,-80.9552,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2184,41.4511,73.3985
4736,4737,1,4.79,0.38,0,0.0,6,1.03469,-84.6983,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2185,41.2264,73.6548
4737,4738,1,0.0,0.0,0,0.0,6,1.04134,-79.1454,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2186,41.3401,73.4771
4738,4739,1,0.0,0.0,0,0.0,6,1.03873,-82.1738,161.0,1,1.1,0.9,63.95,0,0,0,Eastern,2186,41.3401,73.4771
4739,4740,1,0.0,0.0,0,0.0,6,1.0307,-81.815,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2186,41.3401,73.4771
4740,4741,1,0.0,0.0,0,0.0,6,1.0386,-82.2201,161.0,1,1.1,0.9,63.95,0,0,0,Eastern,2186,41.3401,73.4771
4741,4742,1,19.89,3.74,0,0.0,6,1.04126,-79.1557,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2186,41.3401,73.4771
4742,4743,1,32.29,1.46,0,0.0,6,1.03013,-81.7776,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2187,41.3147,73.4693
4743,4744,1,0.0,0.0,0,0.0,6,1.03925,-79.0104,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2188,41.4189,73.4577
4744,4745,1,0.0,0.0,0,0.0,6,1.03665,-81.3411,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2188,41.4189,73.4577
4745,4746,1,29.19,11.85,0,0.0,6,1.03904,-79.0252,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2188,41.4189,73.4577
4746,4747,1,0.0,0.0,0,0.0,6,1.0399,-77.4403,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,2189,41.3679,73.3911
4747,4748,1,0.0,0.0,0,0.0,6,1.04323,-78.8032,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2189,41.3679,73.3911
4748,4749,1,47.83,5.96,0,0.0,6,1.04599,-80.2318,161.0,1,1.1,0.9,63.95,0,0,0,Eastern,2189,41.3679,73.3911
4749,4750,1,0.0,0.0,0,0.0,6,1.04107,-77.3761,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,2189,41.3679,73.3911
4750,4751,1,0.0,0.0,0,0.0,6,1.04229,-78.8489,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2189,41.3679,73.3911
4751,4752,1,24.05,7.88,0,0.0,6,1.03596,-80.2045,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2190,41.4988,73.4301
4752,4753,1,15.78,3.34,0,0.0,6,1.0353,-81.3648,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2191,41.3982,73.5118
4753,4754,1,15.78,0.98,0,0.0,6,1.03142,-81.6698,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2192,41.3621,73.5012
4754,4755,1,15.78,4.47,0,0.0,6,1.03419,-81.2677,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2193,41.4558,73.5187
4755,4756,1,0.0,0.0,0,0.0,6,1.03539,-83.2439,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2194,41.176,73.4045
4756,4757,1,26.32,5.27,0,0.0,6,1.03528,-83.2593,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2194,41.176,73.4045
4757,4758,1,10.42,5.84,0,0.0,6,1.04898,-90.0675,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2195,40.9306,73.4309
4758,4759,1,0.0,0.0,0,0.0,6,1.03034,-84.5886,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2196,41.089,73.4898
4759,4760,1,41.3,25.83,0,0.0,6,1.02993,-84.6104,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2196,41.089,73.4898
4760,4761,1,0.0,0.0,0,71.26,6,1.04212,-77.4282,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,2197,41.2629,73.333
4761,4762,1,36.36,4.27,0,0.0,6,1.03967,-78.614,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2197,41.2629,73.333
4764,4765,1,0.0,0.0,0,0.0,6,1.0417,-77.34,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,2197,41.2629,73.333
4765,4766,1,0.0,0.0,0,0.0,6,1.03663,-81.1137,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2198,41.1709,73.2672
4766,4767,1,17.03,4.76,0,0.0,6,1.03653,-81.1231,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2198,41.1709,73.2672
4767,4768,1,41.96,27.94,0,0.0,6,1.0366,-80.4759,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2199,41.1509,73.2162
4768,4769,1,17.03,8.25,0,0.0,6,1.03295,-82.4921,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2200,41.1858,73.3436
4769,4770,1,0.0,0.0,0,0.0,6,1.02971,-85.5893,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2201,41.0086,73.6239
4770,4771,1,34.06,9.44,0,0.0,6,1.02954,-85.6089,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2201,41.0086,73.6239
4771,4772,1,26.58,3.07,0,0.0,6,1.03764,-84.997,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2202,41.0766,73.6378
4772,4773,1,9.91,3.22,0,0.0,6,1.03375,-85.6137,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2203,41.029,73.6952
4773,4774,1,9.91,1.7,0,0.0,6,1.03389,-85.2192,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2204,41.1806,73.762
4774,4775,1,19.45,10.47,0,0.0,6,1.02987,-80.8629,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2205,41.3196,73.1888
4775,4776,1,27.77,7.7,0,0.0,6,1.03724,-79.4969,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2206,41.3643,73.1567
4776,4777,1,0.0,0.0,0,0.0,6,1.03738,-79.4808,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2206,41.3643,73.1567
4777,4778,1,19.58,6.95,0,0.0,6,1.03615,-79.8212,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2207,41.3112,73.2465
4778,4779,1,9.92,5.7,0,0.0,6,1.03626,-84.0033,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2208,41.1973,73.5256
4779,4780,1,9.92,1.04,0,0.0,6,1.03506,-84.4152,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2209,41.2179,73.5942
4780,4781,1,19.0,2.25,0,0.0,6,1.03788,-84.324,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2210,41.1635,73.5368
4781,4782,1,14.71,2.27,0,64.46,6,1.03834,-84.7462,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2211,41.0993,73.5552
4782,4783,1,10.46,4.32,0,0.0,6,1.03385,-80.7646,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2212,41.4704,73.4803
4783,4784,1,0.0,0.0,0,0.0,6,1.0337,-81.1644,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2213,41.4575,73.5496
4784,4785,1,11.77,3.56,0,0.0,6,1.03364,-81.1712,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2213,41.4575,73.5496
4785,4786,1,0.0,0.0,0,-10.47,6,1.03512,-76.8977,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,2214,41.7239,73.3938
4786,4787,1,0.0,0.0,0,0.0,6,1.03756,-77.5717,161.0,1,1.1,0.9,63.95,0,0,0,Eastern,2214,41.7239,73.3938
4787,4788,1,0.0,0.0,0,0.0,6,1.0382,-78.6622,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,2214,41.7239,73.3938
4788,4789,1,23.17,5.44,0,0.0,6,1.0376,-77.5868,161.0,1,1.1,0.9,63.95,0,0,0,Eastern,2214,41.7239,73.3938
